operator_id,wait_avg_op,wait_avg_internal,conv_missed_ratio,conv_missed_ratio_internas,conv_out_total,op_type,calls_count_total,outbound_calls_avg,flag_low_outbound_conv_total,flag_low_outbound_calls_avg,flag_low_outbound_calls_total,flag_wait_avg_op,flag_wait_avg_internal,flag_conv_missed_ratio,flag_conv_missed_ratio_internas,num_flags,is_inefficient,grupo
937962,56.29032258064515,14.5,0.06451612903225806,0.16666666666666666,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
937980,47.176470588235304,18.0,,,21.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937984,24.833333333333332,26.333333333333332,,,10.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937988,31.83333333333333,6.0,,,42.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
938022,30.2,,,,7.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
938074,,,,,2.0,outbound,31.0,15.5,False,False,False,,,False,False,0,False,Eficientes
938432,30.666666666666668,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
938612,20.11764705882353,,,,20.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
938614,15.769230769230772,,0.07692307692307693,,10.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
938842,,,,,12.0,outbound,90.0,7.5,False,False,False,,,False,False,0,False,Eficientes
938896,174.08510638297872,,0.06382978723404255,,75.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
939212,21.285714285714285,,,,6.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939218,9.666666666666666,,,,49.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939222,19.61904761904762,,,,60.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939224,34.333333333333336,,0.06666666666666667,,56.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939370,207.5681818181818,,0.045454545454545456,,24.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
939376,123.56666666666666,,,,60.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
939470,36.714285714285715,,,,14.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939474,135.85,,,,42.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
939476,53.0,,0.14285714285714285,,21.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939478,44.75,,,,29.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939684,22.0,,,,20.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939698,13.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939706,144.84848484848484,,0.0909090909090909,,25.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
939708,17.714285714285715,,,,2.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
939716,20.0,,,,5.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
939738,,,,,55.0,outbound,564.0,10.641509433962264,False,False,False,,,False,False,0,False,Eficientes
939886,,,,,40.0,outbound,236.0,6.051282051282051,False,False,False,,,False,False,0,False,Eficientes
940430,2.44,,,,2.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
940432,60.470588235294116,,,,27.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
940434,29.666666666666668,,,,41.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
940436,36.111111111111114,,,,5.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
940438,15.363636363636365,,,,50.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
940440,32.4375,,,,8.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
940442,4.962962962962963,,0.07407407407407407,,45.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
940456,14.928571428571429,5.0,,,11.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
940460,,,,,25.0,outbound,78.0,3.12,False,False,False,,,False,False,0,False,Eficientes
940474,,,,,9.0,outbound,13.0,1.4444444444444444,False,True,False,,,False,False,1,False,Eficientes
940512,19.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
940514,11.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
940568,,9.0,,,2.0,outbound,5.0,2.5,False,False,True,,False,False,False,1,False,Eficientes
940614,45.7,14.0,,,12.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
940772,,9.0,,,,unknown,,,False,False,False,,False,False,False,0,False,Eficientes
940788,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
940828,,2.0,,,2.0,outbound,6.0,3.0,False,False,True,,False,False,False,1,False,Eficientes
940842,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
940952,139.53846153846155,,,,19.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
940968,24.076923076923077,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
941192,,,,,52.0,outbound,548.0,13.7,False,False,False,,,False,False,0,False,Eficientes
941384,23.434782608695652,16.0,,,61.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
941390,5.0,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
941628,19.0,,,,10.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
941736,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
941786,39.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
941816,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
941826,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
941844,29.25,,0.25,,6.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
942214,12.0,9.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
943050,,,,,2.0,outbound,12.0,12.0,False,False,False,,,False,False,0,False,Eficientes
943066,73.8125,,,,42.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
943818,5.0,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
944210,219.73684210526315,,,,15.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
944228,141.3,,,,3.0,inbound,,,False,False,False,True,,False,False,1,False,Eficientes
944246,66.6,,,,1.0,inbound,,,False,False,False,True,,False,False,1,False,Eficientes
944310,3.0,12.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
944474,75.0,,,,5.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
944476,97.84615384615384,,,,6.0,inbound,,,False,False,False,True,,False,False,1,False,Eficientes
944560,29.666666666666668,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
944564,14.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
944644,45.357142857142854,,,,29.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
944646,85.625,,0.041666666666666664,,44.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
944648,66.0,,,,8.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
944764,117.76190476190476,,0.09523809523809523,,24.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
944766,114.5,,,,15.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
944808,17.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
944908,13.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
945058,37.5,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
945280,,,,,15.0,outbound,216.0,19.636363636363637,False,False,False,,,False,False,0,False,Eficientes
945282,,,,,36.0,outbound,434.0,18.083333333333332,False,False,False,,,False,False,0,False,Eficientes
945284,,,,,20.0,outbound,105.0,21.0,False,False,False,,,False,False,0,False,Eficientes
945286,,,,,2.0,outbound,26.0,13.0,False,False,False,,,False,False,0,False,Eficientes
945288,,,,,13.0,outbound,240.0,24.0,False,False,False,,,False,False,0,False,Eficientes
945290,,,,,10.0,outbound,122.0,20.333333333333332,False,False,False,,,False,False,0,False,Eficientes
945296,,,,,53.0,outbound,518.0,19.185185185185187,False,False,False,,,False,False,0,False,Eficientes
945298,,,,,23.0,outbound,214.0,10.19047619047619,False,False,False,,,False,False,0,False,Eficientes
945302,,,,,13.0,outbound,116.0,14.5,False,False,False,,,False,False,0,False,Eficientes
945304,,,,,8.0,outbound,102.0,25.5,False,False,False,,,False,False,0,False,Eficientes
945308,,,,,12.0,outbound,111.0,18.5,False,False,False,,,False,False,0,False,Eficientes
945312,,,,,28.0,outbound,274.0,14.421052631578947,False,False,False,,,False,False,0,False,Eficientes
945314,,,,,41.0,outbound,451.0,14.548387096774194,False,False,False,,,False,False,0,False,Eficientes
945316,,,,,37.0,outbound,441.0,21.0,False,False,False,,,False,False,0,False,Eficientes
945318,,,,,13.0,outbound,82.0,20.5,False,False,False,,,False,False,0,False,Eficientes
945320,,,,,17.0,outbound,264.0,20.307692307692307,False,False,False,,,False,False,0,False,Eficientes
945324,,,,,15.0,outbound,270.0,19.285714285714285,False,False,False,,,False,False,0,False,Eficientes
945710,17.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
945728,,,,,8.0,outbound,52.0,7.428571428571429,False,False,False,,,False,False,0,False,Eficientes
945902,,,,,13.0,outbound,91.0,11.375,False,False,False,,,False,False,0,False,Eficientes
946020,3.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
946032,8.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
946454,,,,,2.0,outbound,13.0,6.5,False,False,False,,,False,False,0,False,Eficientes
946468,25.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
946582,8.0,,,,13.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
946916,42.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
946988,15.0,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
947304,11.555555555555555,,,,33.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
947306,10.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
947590,,,,,35.0,outbound,159.0,4.542857142857143,False,False,False,,,False,False,0,False,Eficientes
947592,,,,,27.0,outbound,250.0,20.833333333333332,False,False,False,,,False,False,0,False,Eficientes
947598,,,,,34.0,outbound,403.0,11.852941176470589,False,False,False,,,False,False,0,False,Eficientes
947600,,,,,27.0,outbound,292.0,10.814814814814815,False,False,False,,,False,False,0,False,Eficientes
947604,14.0,,,,35.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
947610,9.5,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
947612,18.0,,,,31.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
947614,,,,,30.0,outbound,112.0,10.181818181818182,False,False,False,,,False,False,0,False,Eficientes
947616,,,,,22.0,outbound,68.0,22.666666666666668,False,False,False,,,False,False,0,False,Eficientes
947618,,,,,25.0,outbound,104.0,20.8,False,False,False,,,False,False,0,False,Eficientes
947620,,,,,32.0,outbound,408.0,19.428571428571427,False,False,False,,,False,False,0,False,Eficientes
947636,,,,,8.0,outbound,70.0,10.0,False,False,False,,,False,False,0,False,Eficientes
947638,,27.0,,,31.0,outbound,383.0,22.529411764705884,False,False,False,,False,False,False,0,False,Eficientes
947640,,,,,21.0,outbound,221.0,13.0,False,False,False,,,False,False,0,False,Eficientes
947642,,14.0,,,26.0,outbound,207.0,10.35,False,False,False,,False,False,False,0,False,Eficientes
947644,,,,,38.0,outbound,406.0,10.972972972972974,False,False,False,,,False,False,0,False,Eficientes
947646,,,,,9.0,outbound,,,False,False,False,,,False,False,0,False,Eficientes
947648,,,,,12.0,outbound,37.0,12.333333333333334,False,False,False,,,False,False,0,False,Eficientes
947650,,,,,22.0,outbound,181.0,25.857142857142858,False,False,False,,,False,False,0,False,Eficientes
947652,,,,,27.0,outbound,412.0,16.48,False,False,False,,,False,False,0,False,Eficientes
947654,,,,,14.0,outbound,,,False,False,False,,,False,False,0,False,Eficientes
947658,,,,,16.0,outbound,46.0,23.0,False,False,False,,,False,False,0,False,Eficientes
947816,36.666666666666664,,,,12.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
947818,34.25,,,,10.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
947820,,,,,2.0,outbound,9.0,4.5,False,False,False,,,False,False,0,False,Eficientes
948150,84.66666666666667,,,,4.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
948170,15.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
948182,56.52,,,,48.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
948282,1.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
948284,26.75,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
948288,29.6,,0.1,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
948524,5.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
948756,8.0,,,,17.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
948758,57.375,,0.125,,28.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
949252,20.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
949420,1.0,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
950444,,,,,27.0,outbound,85.0,3.1481481481481484,False,False,False,,,False,False,0,False,Eficientes
950632,13.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
950634,13.75,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
950640,9.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
950672,13.0,,,,13.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
950806,16.75,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
950972,29.25,,,,9.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
951046,14.0,,,,7.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
951118,32.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
951186,66.0,,,,4.0,inbound,,,False,False,False,True,,False,False,1,False,Eficientes
951290,17.0,,,,10.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
951332,64.0,,,,1.0,inbound,,,False,False,False,True,,False,False,1,False,Eficientes
951408,,,,,13.0,outbound,30.0,2.3076923076923075,False,False,False,,,False,False,0,False,Eficientes
951490,25.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
951492,48.30769230769231,18.0,,,22.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
951526,19.90909090909091,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
951614,23.333333333333332,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
951648,,,,,2.0,outbound,25.0,25.0,False,False,False,,,False,False,0,False,Eficientes
951650,45.0,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
952114,3.0,,,,11.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
952126,20.2,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
952196,12.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
952292,81.0,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
952392,,,,,26.0,outbound,247.0,20.583333333333332,False,False,False,,,False,False,0,False,Eficientes
952460,,,,,21.0,outbound,143.0,7.15,False,False,False,,,False,False,0,False,Eficientes
952462,28.166666666666668,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
952466,,,,,2.0,outbound,,,False,False,False,,,False,False,0,False,Eficientes
952468,,,,,17.0,outbound,164.0,20.5,False,False,False,,,False,False,0,False,Eficientes
952656,7.5,,,,11.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
952666,,15.0,,,,unknown,,,False,False,False,,False,False,False,0,False,Eficientes
952678,30.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
952734,23.78947368421053,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
952914,38.86666666666667,,,,33.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
952916,25.0,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
952954,1.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
952968,5.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
952982,1.1666666666666667,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
953462,,,,,14.0,outbound,165.0,18.333333333333332,False,False,False,,,False,False,0,False,Eficientes
953464,28.58823529411765,,,,18.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
953940,9.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
953952,30.333333333333332,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
954086,64.0,,,,1.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
954284,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
954290,30.333333333333332,15.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
954318,4.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
954380,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
954616,7.666666666666667,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
954642,,,,,16.0,outbound,184.0,18.4,False,False,False,,,False,False,0,False,Eficientes
954650,229.0,,,,35.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
954750,271.0,,,,8.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
954810,30.545454545454547,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
955032,28.90909090909091,10.0,,,15.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
955068,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
955082,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
955086,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
955090,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
955164,26.0,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
955436,23.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
956080,84.0,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
956268,31.333333333333332,,,,6.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
956276,23.0,7.0,,,4.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
956292,13.0,9.0,,,1.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
956298,,,,,9.0,outbound,13.0,1.4444444444444444,False,True,False,,,False,False,1,False,Eficientes
956480,72.70588235294117,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
956484,30.333333333333332,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
956664,9.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
958394,15.7,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
958416,26.444444444444443,,,,21.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958418,21.25,,,,26.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958430,45.44444444444444,,,,23.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958432,37.7,,,,23.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958434,81.0909090909091,,,,14.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
958452,28.91666666666667,,,,26.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958454,30.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
958456,44.0,,,,15.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958458,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
958460,319.625,,,,18.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
958468,61.0,,,,26.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
958470,50.666666666666664,,,,9.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958472,,,,,11.0,outbound,26.0,2.3636363636363638,False,False,False,,,False,False,0,False,Eficientes
958478,47.4,,,,18.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
958640,10.5,,0.1,,3.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
959312,32.15384615384615,,0.07692307692307693,,16.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
959596,,,,,2.0,outbound,9.0,4.5,False,False,False,,,False,False,0,False,Eficientes
960294,36.0,,,,14.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
960296,63.0,,,,9.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
960620,74.8,,0.1,,18.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
960648,72.375,,,,16.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
960666,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
960672,,,,,16.0,outbound,177.0,11.8,False,False,False,,,False,False,0,False,Eficientes
960674,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
960698,33.666666666666664,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
960950,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
961064,28.833333333333332,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
961552,104.0,,,,2.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
961770,57.266666666666666,7.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
962062,25.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
962168,19.0,12.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
962658,194.3571428571429,,,,27.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
962902,134.16666666666666,,,,22.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
964510,25.0,,,,16.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
964518,42.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
964716,,,,,14.0,outbound,71.0,7.888888888888889,False,False,False,,,False,False,0,False,Eficientes
965538,,,,,11.0,outbound,147.0,21.0,False,False,False,,,False,False,0,False,Eficientes
965540,,,,,8.0,outbound,117.0,16.714285714285715,False,False,False,,,False,False,0,False,Eficientes
965542,,,,,2.0,outbound,25.0,12.5,False,False,False,,,False,False,0,False,Eficientes
965544,,,,,2.0,outbound,22.0,22.0,False,False,False,,,False,False,0,False,Eficientes
965942,34.0,17.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
966158,13.0,19.0,,,8.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
966686,,33.0,,,,unknown,,,False,False,False,,True,False,False,1,False,Eficientes
967204,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
967310,8.0,,,,10.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
968150,2.0,,,,12.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
968232,13.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
968338,19.166666666666668,,,,13.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
968368,19.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
968520,5.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
969262,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
969272,233.375,,,,14.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
969284,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
969288,44.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
969294,177.5,,,,4.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
969380,21.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
969600,,,,,2.0,outbound,19.0,9.5,False,False,False,,,False,False,0,False,Eficientes
970240,44.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
970242,,,,,2.0,outbound,8.0,4.0,False,False,False,,,False,False,0,False,Eficientes
970244,81.0,,,,1.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
970252,25.0,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
970254,121.0,,,,2.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
971100,13.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
971102,338.0,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
971354,42.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
972408,,,,,2.0,outbound,6.0,3.0,False,False,True,,,False,False,1,False,Eficientes
972412,25.0,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
972460,4.0,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
973286,88.0,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
883018,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
883898,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
884402,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
884408,66.16666666666667,65.0,0.08333333333333333,,5.0,inbound,,,False,False,False,True,True,False,False,2,True,Ineficientes
885682,,,,,3.0,outbound,3.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
890234,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
891192,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
891250,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
891976,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
894230,,31.666666666666668,,,1.0,outbound,1.0,1.0,True,True,True,,True,False,False,4,True,Ineficientes
897872,21.666666666666668,,0.3333333333333333,,23.0,mixed,,,False,False,False,False,,True,False,1,True,Ineficientes
898414,86.0,,0.3333333333333333,,4.0,mixed,,,False,False,False,True,,True,False,2,True,Ineficientes
898434,,,,,4.0,outbound,7.0,1.75,False,True,True,,,False,False,2,True,Ineficientes
899076,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
899900,71.0,45.0,,,,unknown,,,False,False,False,True,True,False,False,2,True,Ineficientes
905570,,,,,3.0,outbound,3.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
905840,,,,,6.0,outbound,7.0,1.1666666666666667,False,True,True,,,False,False,2,True,Ineficientes
906406,404.26666666666665,,0.021739130434782608,,82.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
907998,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
908152,60.25,40.0,,,,unknown,,,False,False,False,True,True,False,False,2,True,Ineficientes
908300,57.0,112.0,,,,unknown,,,False,False,False,False,True,False,False,1,True,Ineficientes
908640,,,,,8.0,outbound,5.0,1.25,False,True,True,,,False,False,2,True,Ineficientes
908718,,,,,2.0,outbound,2.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
909452,,,,,1.0,outbound,8.0,8.0,True,False,False,,,False,False,1,True,Ineficientes
910958,75.375,53.0,,,,unknown,,,False,False,False,True,True,False,False,2,True,Ineficientes
912684,64.6923076923077,39.0,,,,unknown,,,False,False,False,True,True,False,False,2,True,Ineficientes
914266,,,,,2.0,outbound,3.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
914272,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
914348,,,,,4.0,outbound,6.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
914440,31.352941176470587,20.0,,0.5,,unknown,,,False,False,False,False,False,False,True,1,True,Ineficientes
